"paper_id","category","year","keywords","cited_by"
"10.1039/c8nr07442a","Neuromorphic",2018,"systems computing transient environment application physically information applications generation artificial","32"
"10.1021/acsnano.0c08921","Neuromorphic",2021,"processing computing functions heterostructure optical integrating complex existing integration restricting","70"
"10.1107/S2053273317083498","Neuromorphic",2017,"","0"
"10.1002/aelm.201901408","Neuromorphic",2020,"transistor computing potential functions programmable operations gating compute improving considered","12"
"10.1016/j.vlsi.2017.10.009","Neuromorphic",2019,"consumption integration computing integrated fabrication dimensional compatibility maintaining densities massively","6"
"10.1109/TVLSI.2017.2683260","Neuromorphic",2017,"computing systems efficient encoding temporal hindering technical advances increasing compact","6"
"10.1007/s10853-022-06954-x","Neuromorphic",2022,"applications computing consumption memristive heterostructures capability development systems functions switching","3"
"10.3389/fnano.2023.1233885","Neuromorphic",2023,"","0"
"10.1109/SOCC52499.2021.9739585","Neuromorphic",2021,"applications performance computing systems consumption movement general executing multiplications operation","1"
"10.1088/1361-6528/abfa51","Neuromorphic",2021,"conventional computing mechanisms significantly approaching including computations compelling consumption applications","2"
"10.1109/MDAT.2021.3080989","Neuromorphic",2021,"computing introduction applications provides extended primitives designing systems larger based","0"
"10.1109/irps.2019.8720596","Neuromorphic",2019,"variability scaling understanding demonstrations systems resistive implemented networks accelerator context","0"
"10.1063/1.5037896","Neuromorphic",2018,"variations computing filamentary formation variation retention resistive reducing network decrease","5"
"10.1021/acsami.2c14006","Neuromorphic",2022,"computing artificial resistance operation processing functions traditional essential system capabilities","3"
"10.1109/TED.2023.3253466","Neuromorphic",2023,"model conductance computing transistors artificial interests field enable applications required","0"
"10.1002/aisy.202200434","Neuromorphic",2023,"computing development reconfigurable operations coupling computational generation performance complex functions","0"
"10.1109/JETCAS.2016.2533298","Neuromorphic",2016,"computing emerging implementation technologies enable computation strategies efficiently implement biological","26"
"10.1088/1361-6528/acfb0c","Neuromorphic",2023,"computing similar artificial implementing emerging extensive attention integrating scaling efficient","0"
"10.1007/s12274-022-4773-9","Neuromorphic",2023,"insulator applications calculations conductivity characteristic significant scientific complementary computing integration","0"
"10.1109/TPDS.2021.3093148","Neuromorphic",2022,"","0"
"10.1002/aisy.202000156","Neuromorphic",2020,"computing processing development systems exponentially conventional significant locally capability transistors","10"
"10.7567/APEX.11.030101","Neuromorphic",2018,"computing understanding related refers phenomena electron computational computation demonstrated significant","19"
"10.1039/d2nr06580k","Neuromorphic",2023,"computing controllable relatively demonstrates functions generation considered resistive dimensional fabricated","1"
"10.1145/3149526.3149529","Neuromorphic",2017,"future performance potential present computing supercomputers technology likely mechanism initial","0"
"10.1063/5.0094205","Neuromorphic",2022,"approaches computing processing efficiently increasingly enabling attributes concepts efficient implement","3"
"10.1002/aisy.202000124","Neuromorphic",2020,"perception computing acceleration interaction evolution degradation intelligence computations promising engineering","6"
"10.1016/j.nanoen.2021.106190","Neuromorphic",2021,"processing capabilities considerable perceptible feasibility simulate integration complicated components consumption","0"
"10.1039/c3nr01176c","Neuromorphic",2013,"applications stochastic memristive switching systems resistive devices potentially variations large","41"
"10.1109/ISCAS51556.2021.9401767","Neuromorphic",2021,"desirable spiking implement networks implementation balanced representation currents properties processors","1"
"10.1002/smll.202001504","Neuromorphic",2020,"computing understanding including integration emulation functionality components comprehension significant neurochemical","21"
"10.1088/1674-1056/aba9c7","Neuromorphic",2020,"memristive dynamics mechanisms computing switching intensive consumption developing structure demonstrations","3"
"10.1088/1361-6463/acb7ff","Neuromorphic",2023,"computing implementation capabilities memristive unconventional computational processing realization demonstrated possibility","1"
"10.1016/j.nanoen.2019.104262","Neuromorphic",2020,"artificial applications computing implement devices system selective regulation modulate biosystems","19"
"10.1109/ICRC53822.2021.00020","Neuromorphic",2021,"partitioning routing reconfigurable efficient scalable mapping compute processing targeting connectivity","0"
"10.1007/s11432-016-5565-1","Neuromorphic",2016,"computing functions physical biological preferably computation architecture responsible mechanisms history","33"
"10.1109/TVLSI.2014.2365458","Neuromorphic",2015,"proposed comparators significantly consumption maintaining adders considerably significant prediction critical","3"
"10.1088/2634-4386/accfbb","Neuromorphic",2023,"materials computing developments functionality replicating function biological engineered significant concepts","1"
"10.1021/acsaelm.1c01163","Neuromorphic",2022,"depression system cr nb batio3 switching formation dependence measurement current","6"
"10.1016/j.synthmet.2023.117360","Neuromorphic",2023,"computing multifunctionality computation simultaneously performing i.e. generation biological technology network","0"
"10.1145/3411295.3411302","Neuromorphic",2020,"technologies artificial industrialization development continuous approaching operation capability manufacturing system","1"
"10.1109/vlsitechnology18217.2020.9265110","Neuromorphic",2020,"experimentally computing applications calculation utilizing linearity current demonstrated operations responses","5"
"10.1039/c9nr08979a","Neuromorphic",2020,"computing processing parallel selective conventional massively potential naturally implemented neuromorphic","10"
"10.1016/j.xcrp.2022.100930","Neuromorphic",2022,"computing recognition functions important strategies neuromorphic computational systems artificial current","2"
"10.1088/1361-6528/aab177","Neuromorphic",2018,"computing implementation concentrated applications primarily integrative accumulation properties biological operation","11"
"10.1088/2515-7647/abcb72","Neuromorphic",2021,"optical processing application frequency multiplexing multiplexed incorporation dispersion operation equalization","0"
"10.1063/5.0028539","Neuromorphic",2020,"optical applications potential photonic electronic functionalities realization essential perspective existing","13"
"10.1063/5.0047946","Neuromorphic",2021,"computing electronic computational integrated dominance architecture starting programming development artificial","7"
"10.1109/LED.2023.3274825","Neuromorphic",2023,"optical computing increasing attracting capability electronic substrate fabricated flexible excellent","0"
"10.1002/aisy.202100236","Neuromorphic",2022,"optical dimensional structure computing consumption effectiveness effective functional dissipation function","2"
"10.1021/acsaelm.2c01636","Neuromorphic",2023,"applications structures computing functions devices controllable diffusion reactions multifunctional generation","2"
"10.1109/ISCAS46773.2023.10181861","Neuromorphic",2023,"processing interfaces interface accelerators perception processors process leveraged data architecture","0"
"10.1109/ACP55869.2022.10088499","Neuromorphic",2022,"precision adaptability calculation system photonic simulation inference significantly requirement","0"
"10.1007/s40843-022-2200-0","Neuromorphic",2022,"transistors computing systems fabrication photonic recognition computation limitations processing construction","6"
"10.1002/aisy.202000137","Neuromorphic",2021,"computing systems memristive scale performance potential traditional intrinsic architecture structure","27"
"10.1109/ipfa49335.2020.9260763","Neuromorphic",2020,"variability performance conventional computing implementation technology switching current demonstrate working","1"
