"cited_paper_id","citing_paper_id"
"10.2174/1574893615999200425230713","10.1016/j.neunet.2017.08.010"
"10.2174/1574893615999200425230713","10.1109/TNNLS.2018.2797801"
"10.2174/1574893615999200425230713","10.1016/j.neunet.2013.02.003"
"10.2174/1574893615999200425230713","10.1162/neco_a_01086"
"10.1109/ITC-CSCC52171.2021.9501427","10.1109/TNN.2004.832719"
"10.1109/ITC-CSCC52171.2021.9501427","10.1109/JPROC.2019.2921977"
"10.3390/molecules28031342","10.1142/S0129065709002002"
"10.3390/molecules28031342","10.1038/s42254-020-0208-2"
"10.1109/ijcnn48605.2020.9207075","10.1007/s11263-014-0788-3"
"10.3390/make5030052","10.1016/S0893-6080(01)00080-6"
"10.3390/make5030052","10.1142/S0129065709002002"
"10.3390/make5030052","10.3389/fnins.2016.00508"
"10.3390/make5030052","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-030-30487-4_28","10.1016/j.vlsi.2017.11.001"
"10.1007/978-3-030-30487-4_28","10.1109/TNN.2004.832719"
"10.3389/fncom.2014.00123","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2016.09.093","10.1142/S0129065709002002"
"10.1016/j.neucom.2016.09.093","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2016.09.093","10.1142/S0129065709002166"
"10.1016/j.neucom.2016.09.093","10.4316/AECE.2011.04005"
"10.1016/j.neucom.2016.09.093","10.1016/j.neucom.2007.10.020"
"10.1016/j.neucom.2016.09.093","10.1016/j.neucom.2012.01.046"
"10.1162/neco_a_01086","10.1371/journal.pcbi.1004895"
"10.1109/icassp40776.2020.9053412","10.1016/S0893-6080(97)00011-7"
"10.1109/icassp40776.2020.9053412","10.1109/TNNLS.2017.2726060"
"10.1109/icassp40776.2020.9053412","10.3389/fnins.2017.00682"
"10.1109/icassp40776.2020.9053412","10.1162/neco_a_01086"
"10.7498/aps.63.080503","10.1142/S0129065709002002"
"10.1142/S0129065712500141","10.1142/S0129065709002002"
"10.1142/S0129065712500141","10.1016/S0893-6080(97)00011-7"
"10.1142/S0129065712500141","10.1142/S0129065709002166"
"10.1142/S0129065712500141","10.1016/j.neunet.2007.12.009"
"10.1142/S0129065712500141","10.1142/S012906571000253X"
"10.1142/S0129065712500141","10.4316/AECE.2011.04005"
"10.1142/S0129065712500141","10.1142/S0129065711002742"
"10.1007/978-3-662-48386-2_59","10.1016/S0893-6080(97)00011-7"
"10.1103/PhysRevE.69.021905","10.1103/PhysRevLett.89.208102"
"10.3389/fncom.2016.00132","10.1016/j.jphysparis.2009.11.002"
"10.3389/fncom.2016.00132","10.1109/TNN.2004.832719"
"10.3389/fncom.2016.00132","10.1016/S0893-6080(97)00011-7"
"10.1364/AO.493466","10.1109/JLT.2022.3146157"
"10.1364/AO.493466","10.3389/fnins.2016.00508"
"10.1364/AO.493466","10.1038/s41565-020-0655-z"
"10.1364/AO.493466","10.1016/j.neunet.2019.09.036"
"10.1364/AO.493466","10.1016/j.neunet.2020.02.011"
"10.1364/AO.493466","10.3390/brainsci12070863"
"10.3390/brainsci13020319","10.1007/s11263-014-0788-3"
"10.3390/brainsci13020319","10.3389/fnins.2020.00119"
"10.3390/brainsci13020319","10.3389/fnins.2017.00682"
"10.1109/TNNLS.2017.2726060","10.1007/s11263-014-0788-3"
"10.1109/TNNLS.2017.2726060","10.3389/fnins.2016.00508"
"10.1007/978-3-319-92537-0_6","10.3389/fnins.2016.00508"
"10.1007/978-3-319-92537-0_6","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-319-92537-0_6","10.3389/fnins.2017.00682"
"10.1145/3195106.3195115","10.1186/s13640-015-0059-4"
"10.1145/3195106.3195115","10.1109/TNN.2004.832719"
"10.1145/3195106.3195115","10.1016/S0893-6080(97)00011-7"
"10.1016/0165-0270(94)90155-4","10.1016/0165-0270(90)90125-Y"
"10.1109/ACCESS.2022.3182719","10.1016/S0893-6080(97)00011-7"
"10.1109/ACCESS.2022.3182719","10.1109/TCAD.2016.2587683"
"10.1109/ACCESS.2022.3182719","10.1109/CCGrid.2015.114"
"10.1063/5.0158341","10.1021/acsami.9b10072"
"10.1145/3203217.3203231","10.1162/NECO_a_00395"
"10.1145/3203217.3203231","10.1109/TNN.2004.832719"
"10.1145/3203217.3203231","10.1016/j.neunet.2009.08.010"
"10.1007/978-3-030-21077-9_2","10.1016/S0893-6080(97)00011-7"
"10.1109/UEMCON54665.2022.9965701","10.3389/fnins.2016.00508"
"10.1109/UEMCON54665.2022.9965701","10.1016/j.neucom.2016.08.087"
"10.1109/UEMCON54665.2022.9965701","10.1016/j.neunet.2020.02.011"
"10.1007/978-3-031-12641-3_25","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-031-12641-3_25","10.1142/S012906571000253X"
"10.3390/electronics10172123","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-319-68600-4_29","10.1109/TNN.2004.832719"
"10.3389/fnins.2021.694402","10.1515/nanoph-2016-0139"
"10.3389/fnins.2021.694402","10.1016/j.neunet.2009.08.010"
"10.3389/fnins.2021.694402","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2021.694402","10.1145/3316781.3317822"
"10.3389/fnins.2021.694402","10.3389/fnins.2017.00682"
"10.3389/fnins.2021.694402","10.1145/2950067.2950105"
"10.1109/TCDS.2021.3139444","10.1007/s11263-014-0788-3"
"10.1109/TCDS.2021.3139444","10.1016/S0893-6080(97)00011-7"
"10.1109/TCDS.2021.3139444","10.1109/TNNLS.2013.2276056"
"10.1109/TCDS.2021.3139444","10.1109/TNNLS.2014.2345844"
"10.1109/TCDS.2021.3139444","10.1109/OJCAS.2020.3032092"
"10.1109/TCDS.2021.3139444","10.1109/ISCAS.2018.8351295"
"10.1109/TCDS.2021.3139444","10.3389/fnins.2017.00682"
"10.1109/TCDS.2021.3139444","10.3389/fnins.2013.00014"
"10.1016/j.ins.2022.07.152","10.1007/s11263-014-0788-3"
"10.1016/j.ins.2022.07.152","10.1016/S0893-6080(97)00011-7"
"10.1016/j.ins.2022.07.152","10.1016/j.neunet.2010.04.009"
"10.1016/j.ins.2022.07.152","10.3389/fnins.2017.00682"
"10.1007/s11042-023-16344-3","10.1109/TNN.2004.832719"
"10.1007/s11042-023-16344-3","10.1109/ACCESS.2023.3264435"
"10.1007/s11042-023-16344-3","10.1109/JPROC.2017.2761740"
"10.1007/s11042-023-16344-3","10.1016/j.neunet.2019.09.036"
"10.1007/s11042-023-16344-3","10.1016/j.neunet.2020.02.011"
"10.1109/TNB.2018.2873221","10.1142/S0129065709002002"
"10.1109/TNB.2018.2873221","10.1016/S0893-6080(97)00011-7"
"10.1109/patmos.2019.8862129","10.1142/S0129065709002002"
"10.1109/patmos.2019.8862129","10.1016/j.neunet.2009.08.010"
"10.1109/patmos.2019.8862129","10.1016/j.neunet.2007.12.009"
"10.1109/TNSRE.2019.2908156","10.1186/s13640-015-0059-4"
"10.1109/ICASSP43922.2022.9746774","10.1016/j.neucom.2018.05.087"
"10.1109/ICASSP43922.2022.9746774","10.3389/fnins.2019.00559"
"10.1109/ccaaw.2019.8904911","10.1186/s13640-015-0059-4"
"10.11999/JEIT220711","10.3389/fnins.2016.00508"
"10.3390/math11030561","10.1016/j.neunet.2009.08.010"
"10.1142/9789812702661_0040","10.1016/S0893-6080(97)00011-7"
"10.1007/s10586-018-02891-0","10.1016/S0893-6080(97)00011-7"
"10.1007/s10586-018-02891-0","10.1109/TNN.2004.832719"
"10.1007/s10586-018-02891-0","10.1016/j.neunet.2010.04.009"
"10.1109/TASLP.2022.3221011","10.1016/j.neunet.2019.09.036"
"10.1016/j.neunet.2022.09.003","10.1142/S0129065709002002"
"10.1016/j.neunet.2022.09.003","10.1109/TNN.2004.832719"
"10.1007/978-3-030-01418-6_25","10.3389/fninf.2015.00019"
"10.1162/artl_a_00314","10.1109/TNN.2004.832719"
"10.1162/artl_a_00314","10.1016/S0893-6080(97)00011-7"
"10.2478/v10006-008-0011-1","10.1109/ISCAS.2018.8351295"
"10.2478/v10006-008-0011-1","10.3389/fnins.2017.00682"
"10.1109/IJCNN.2007.4371111","10.1016/S0893-6080(97)00011-7"
"10.1109/ACCESS.2022.3200454","10.1016/j.asoc.2015.06.062"
"10.1109/ACCESS.2022.3200454","10.1142/S0129065709002002"
"10.1109/ACCESS.2022.3200454","10.1016/S0893-6080(97)00011-7"
"10.1109/ACCESS.2022.3200454","10.1007/s11263-014-0788-3"
"10.1109/ACCESS.2022.3200454","10.1109/ICETET.2013.54"
"10.1109/ACCESS.2022.3200454","10.1109/MICRO.2014.58"
"10.1109/ACCESS.2022.3200454","10.1109/JPROC.2020.2976475"
"10.1109/ACCESS.2022.3200454","10.1109/TCAD.2017.2760506"
"10.1109/ACCESS.2022.3200454","10.1088/1741-2560/13/5/051001"
"10.1109/ACCESS.2022.3200454","10.1142/S0129065709002002"
"10.1109/ACCESS.2022.3200454","10.1021/nl904092h"
"10.1109/ACCESS.2022.3200454","10.1109/ISCA.2016.41"
"10.1109/ACCESS.2022.3200454","10.3389/fnins.2017.00682"
"10.1109/ACCESS.2022.3200454","10.1109/JPROC.2017.2761740"
"10.1109/ACCESS.2022.3200454","10.1109/TMSCS.2016.2607164"
"10.1016/j.knosys.2014.12.032","10.1109/TNN.2004.832719"
"10.1016/j.knosys.2014.12.032","10.1142/S012906571000253X"
"10.1016/j.knosys.2014.12.032","10.1016/j.neunet.2010.04.009"
"10.1007/s10825-015-0709-x","10.3109/0954898X.2012.730170"
"10.1007/s10825-015-0709-x","10.1016/S0893-6080(01)00080-6"
"10.1007/s10825-015-0709-x","10.1109/TNN.2004.832719"
"10.1007/s10825-015-0709-x","10.1016/S0893-6080(97)00011-7"
"10.1109/MSP.2019.2935234","10.1016/j.neunet.2009.08.010"
"10.1109/MSP.2019.2935234","10.1016/S0893-6080(97)00011-7"
"10.1109/MSP.2019.2935234","10.1109/ISCAS.2018.8351295"
"10.1007/s11063-012-9226-0","10.3389/fnins.2016.00508"
"10.1007/s11063-012-9226-0","10.1016/S0893-6080(97)00011-7"
"10.1007/s11063-012-9226-0","10.1109/TNN.2004.832719"
"10.1007/s11063-012-9226-0","10.1016/S0893-6080(97)00011-7"
"10.1007/s11063-012-9226-0","10.1016/j.neunet.2010.04.009"
"10.1007/978-3-030-20912-4_17","10.3389/fninf.2018.00089"
"10.1007/978-3-030-20912-4_17","10.1016/S0893-6080(97)00011-7"
"10.1109/TCSII.2023.3260704","10.1109/ISCAS48785.2022.9937618"
"10.1109/TCSII.2023.3260704","10.1109/ISCAS51556.2021.9401607"
"10.1109/TCSII.2023.3260704","10.3389/fnins.2017.00682"
"10.3390/electronics8121479","10.1016/S0893-6080(97)00011-7"
"10.1142/S0218001419590213","10.7498/aps.63.080503"
"10.1109/SOCC58585.2023.10257044","10.1109/TNN.2004.832719"
"10.1109/SOCC58585.2023.10257044","10.1142/S012906571000253X"
"10.1109/SOCC58585.2023.10257044","10.1016/j.neunet.2010.04.009"
"10.1109/SOCC58585.2023.10257044","10.1088/0957-4484/24/38/384010"
"10.1007/978-3-031-25891-6_42","10.1007/s11263-014-0788-3"
"10.1007/978-3-031-25891-6_42","10.3389/fninf.2018.00089"
"10.1166/asl.2016.7004","10.1109/TNN.2004.832719"
"10.3389/fnins.2013.00153","10.1016/j.neucom.2012.01.042"
"10.1007/978-3-319-55989-6_5","10.1016/j.procs.2011.08.060"
"10.1007/978-3-319-55989-6_5","10.1088/1748-3182/7/2/025008"
"10.1007/978-3-319-55989-6_5","10.1142/S0129065709002002"
"10.1007/978-3-319-55989-6_5","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2017.01.088","10.1016/j.neunet.2010.04.009"
"10.1109/ISOCC50952.2020.9333081","10.3389/fnins.2016.00508"
"10.1109/NEWCAS52662.2022.9842167","10.1007/s11263-014-0788-3"
"10.1109/NEWCAS52662.2022.9842167","10.1016/j.physa.2017.08.053"
"10.1109/NEWCAS52662.2022.9842167","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2022.759900","10.1007/s11263-014-0788-3"
"10.3389/fnins.2022.759900","10.3389/fnins.2020.00119"
"10.3389/fnins.2022.759900","10.3389/fnins.2016.00508"
"10.3389/fnins.2022.759900","10.3389/fnins.2017.00682"
"10.3389/fnins.2022.759900","10.1109/JPROC.2017.2761740"
"10.3389/fnins.2022.945037","10.1142/S0129065709002002"
"10.3389/fnins.2022.945037","10.3389/fnins.2016.00508"
"10.3389/fnins.2022.945037","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2022.945037","10.3389/fnins.2017.00682"
"10.4316/AECE.2011.04005","10.1016/j.neunet.2009.08.010"
"10.4316/AECE.2011.04005","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2004.01.060","10.1016/S0893-6080(97)00011-7"
"10.1109/CVPRW53098.2021.00230","10.1142/S0129065709002002"
"10.1109/CVPRW53098.2021.00230","10.1109/TMSCS.2017.2737625"
"10.1109/CVPRW53098.2021.00230","10.1109/TCSI.2019.2911898"
"10.1007/978-3-319-70090-8_81","10.1088/0957-4484/24/38/384010"
"10.1007/978-3-319-70090-8_81","10.1016/j.neucom.2015.07.086"
"10.1007/978-3-319-70090-8_81","10.1016/j.asoc.2015.06.062"
"10.1007/978-3-319-70090-8_81","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-319-70090-8_81","10.1142/S012906571000253X"
"10.1007/978-3-030-22808-8_25","10.1007/s11263-014-0788-3"
"10.1007/978-3-030-22808-8_25","10.3389/fnins.2017.00682"
"10.3389/fams.2022.905807","10.1007/s11571-020-09605-6"
"10.3389/fams.2022.905807","10.2478/jaiscr-2019-0009"
"10.1016/j.neucom.2004.01.060","10.1016/S0893-6080(97)00011-7"
"10.1109/RADIOELEKTRONIKA52220.2021.9420192","10.1142/S0129065709002002"
"10.1109/RADIOELEKTRONIKA52220.2021.9420192","10.1016/S0893-6080(97)00011-7"
"10.1109/RADIOELEKTRONIKA52220.2021.9420192","10.3389/fnins.2017.00682"
"10.1109/RADIOELEKTRONIKA52220.2021.9420192","10.1016/j.neunet.2019.09.036"
"10.3389/fncom.2021.697469","10.1007/s11263-014-0788-3"
"10.3389/fncom.2021.697469","10.3389/fnins.2016.00508"
"10.3389/fncom.2021.697469","10.3389/fnins.2017.00682"
"10.3389/fncom.2021.697469","10.1007/s11432-019-1468-0"
"10.3389/fnins.2022.857513","10.1007/s11263-014-0788-3"
"10.3389/fnins.2022.857513","10.1002/aelm.201600090"
"10.3389/fnins.2022.857513","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2022.857513","10.3389/fnins.2017.00682"
"10.3389/fnins.2022.857513","10.1016/j.neunet.2018.05.018"
"10.3389/fnins.2022.857513","10.1016/j.neunet.2020.02.011"
"10.1109/ACCESS.2019.2958895","10.1142/S0129065709002002"
"10.1109/ACCESS.2019.2958895","10.1016/S0893-6080(97)00011-7"
"10.1504/IJCSM.2023.131629","10.1016/j.neunet.2018.04.002"
"10.1504/IJCSM.2023.131629","10.1016/j.neunet.2020.02.011"
"10.3389/fnins.2019.01420","10.1142/S0129065709002002"
"10.3389/fnins.2019.01420","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2019.01420","10.3389/fnins.2017.00682"
"10.3389/fnins.2019.01420","10.1016/j.neucom.2017.01.088"
"10.1109/SBCCI55532.2022.9893216","10.1016/S0893-6080(97)00011-7"
"10.3389/fncom.2015.00071","10.1007/s11263-014-0788-3"
"10.3389/fncom.2015.00071","10.1016/j.jphysparis.2009.11.002"
"10.1109/ACCESS.2021.3094262","10.1016/j.neucom.2012.01.042"
"10.1109/ACCESS.2021.3094262","10.1007/978-3-319-70096-0_31"
"10.1109/ACCESS.2021.3094262","10.1016/j.physa.2017.08.053"
"10.1109/ACCESS.2021.3094262","10.1016/j.neunet.2019.09.036"
"10.1109/ACCESS.2021.3094262","10.1016/j.neucom.2017.01.088"
"10.1109/ACCESS.2021.3094262","10.1162/neco_a_01086"
"10.1109/OJCAS.2022.3184302","10.1109/TNSRE.2020.3043403"
"10.1109/ICIP46576.2022.9897692","10.1109/TNNLS.2017.2726060"
"10.1109/ICIP46576.2022.9897692","10.1162/neco_a_01086"
"10.1109/EMCCOMPO52133.2022.9758593","10.1016/S0893-6080(97)00011-7"
"10.1007/s12667-023-00607-x","10.1142/S0129065709002002"
"10.1007/s12667-023-00607-x","10.3389/fnins.2013.00014"
"10.1007/s12667-023-00607-x","10.1007/s10586-018-02891-0"
"10.1109/AICAS54282.2022.9869998","10.1021/nl904092h"
"10.1109/AICAS54282.2022.9869998","10.1109/TBCAS.2017.2759700"
"10.1016/j.apacoust.2019.107177","10.1016/S0893-6080(97)00011-7"
"10.1109/ISCAS48785.2022.9937521","10.3389/fnins.2013.00118"
"10.1109/ISCAS48785.2022.9937521","10.1016/S0893-6080(97)00011-7"
"10.1109/ISCAS48785.2022.9937521","10.1109/TBCAS.2019.2952714"
"10.1109/ISCAS48785.2022.9937521","10.1016/S0893-6080(97)00011-7"
"10.1109/ISCAS48785.2022.9937521","10.1109/TBCAS.2017.2759700"
"10.1109/NER52421.2023.10123753","10.1016/j.neunet.2020.02.011"
"10.18500/0869-6632-2021-29-3-428-439","10.1109/TNN.2004.832719"
"10.1007/978-3-319-18164-6_6","10.1109/TNN.2004.832719"
"10.1007/978-3-319-18164-6_6","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2012.01.042","10.1016/S0893-6080(97)00011-7"
"10.1109/TCYB.2022.3198259","10.1109/TCYB.2017.2768554"
"10.1109/TCYB.2022.3198259","10.3389/fnins.2017.00682"
"10.1149/1945-7111/ac1699","10.3389/fnins.2020.590164"
"10.1371/journal.pcbi.1004895","10.1145/2744769.2744783"
"10.1371/journal.pcbi.1004895","10.1371/journal.pcbi.1003258"
"10.1109/TCAD.2022.3197512","10.1109/TNN.2004.832719"
"10.1109/TCAD.2022.3197512","10.3389/fnins.2020.00119"
"10.1109/TCAD.2022.3197512","10.1145/3079856.3080254"
"10.1109/TCAD.2022.3197512","10.1109/ISCAS.2018.8351295"
"10.1109/TCAD.2022.3197512","10.3389/fnins.2017.00682"
"10.1109/TCAD.2022.3197512","10.1109/JPROC.2017.2761740"
"10.1109/IPDPSW59300.2023.00132","10.1109/TNN.2004.832719"
"10.1109/IPDPSW59300.2023.00132","10.1038/s41598-021-91786-z"
"10.1109/IPDPSW59300.2023.00132","10.1162/neco_a_01086"
"10.1587/transfun.E93.A.1670","10.1016/S0893-6080(97)00011-7"
"10.1587/transfun.E93.A.1670","10.1587/transfun.E92.A.1690"
"10.1126/scirobotics.abk3268","10.1016/j.neucom.2012.01.046"
"10.1016/j.measurement.2023.113273","10.1016/j.neucom.2016.08.087"
"10.1016/j.measurement.2023.113273","10.1109/TNNLS.2017.2726060"
"10.1016/j.measurement.2023.113273","10.1109/ICASSP43922.2022.9746630"
"10.1016/j.measurement.2023.113273","10.3389/fnins.2020.590164"
"10.1016/j.measurement.2023.113273","10.1162/neco_a_01086"
"10.1038/s41467-022-35747-8","10.1016/j.neuroscience.2021.08.013"
"10.1038/s41467-022-35747-8","10.1016/S0893-6080(97)00011-7"
"10.1038/s41467-022-35747-8","10.1016/j.neunet.2019.09.036"
"10.1038/s41467-022-35747-8","10.1016/j.neunet.2020.02.011"
"10.1038/s41467-022-35747-8","10.3390/brainsci12070863"
"10.1016/j.neucom.2023.126470","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2023.126470","10.3389/fnins.2020.00119"
"10.1016/j.neucom.2023.126470","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2023.126470","10.3389/fnins.2017.00682"
"10.1007/978-3-030-36802-9_66","10.1109/TNNLS.2017.2726060"
"10.1109/TCDS.2020.3041610","10.1007/s11263-014-0788-3"
"10.1109/TCDS.2020.3041610","10.1016/j.physa.2017.08.053"
"10.1007/s10825-021-01719-2","10.1021/nl904092h"
"10.1007/s10278-023-00776-2","10.3389/fnins.2017.00682"
"10.1007/s10278-023-00776-2","10.1162/neco_a_01086"
"10.11999/JEIT221367","10.1109/TIP.2021.3122092"
"10.1007/978-3-031-19775-8_4","10.1007/s11263-014-0788-3"
"10.1007/978-3-031-19775-8_4","10.1016/j.neucom.2018.05.087"
"10.1007/978-3-031-19775-8_4","10.3389/fnins.2020.00119"
"10.1007/978-3-031-19775-8_4","10.1145/3316781.3317822"
"10.3109/0954898X.2012.733842","10.1162/NECO_a_00123"
"10.1137/100782504","10.1103/PhysRevE.69.021905"
"10.1137/100782504","10.1103/PhysRevLett.89.208102"
"10.1016/j.neunet.2018.08.024","10.1109/TNN.2004.832719"
"10.1016/j.neunet.2018.08.024","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neunet.2018.08.024","10.1016/j.neunet.2010.04.009"
"10.31083/JIN-170046","10.1109/TNN.2004.832719"
"10.1016/j.neucom.2020.07.105","10.1007/s11263-014-0788-3"
"10.1016/j.neucom.2020.07.105","10.1142/S0129065709002002"
"10.1016/j.neucom.2020.07.105","10.1016/S0893-6080(97)00011-7"
"10.1016/j.neucom.2020.07.105","10.3389/fnins.2017.00682"
"10.1016/j.neucom.2020.07.105","10.3389/fnins.2017.00682"
"10.1016/j.neucom.2020.07.105","10.1038/s41565-020-0647-z"
"10.1016/j.neunet.2019.09.036","10.1007/s11263-014-0788-3"
"10.1016/j.neunet.2019.09.036","10.1109/TNN.2004.832719"
"10.1016/j.neunet.2019.09.036","10.1109/TNNLS.2017.2726060"
"10.1016/j.neunet.2019.09.036","10.1016/j.isci.2018.06.010"
"10.1016/j.neunet.2019.09.036","10.1243/09544054JEM1054"
"10.1016/j.neunet.2019.09.036","10.3389/fnins.2017.00682"
"10.1016/j.neunet.2019.09.036","10.1016/j.neunet.2007.12.009"
"10.1016/j.neunet.2019.09.036","10.1109/TNNLS.2018.2797801"
"10.1016/j.neunet.2019.09.036","10.1016/j.neunet.2018.05.018"
"10.1016/j.neunet.2019.09.036","10.1016/j.neunet.2013.02.003"
"10.1016/j.neunet.2019.09.036","10.1162/neco_a_01086"
"10.1007/s11071-021-06581-2","10.1371/journal.pcbi.1003258"
"10.1007/s11071-021-06581-2","10.1016/S0893-6080(97)00011-7"
"10.1007/s11071-021-06581-2","10.1587/transfun.E92.A.1690"
"10.1007/s11071-021-06581-2","10.1145/2541940.2541967"
"10.1007/s11071-021-06581-2","10.1109/TNN.2004.832719"
"10.1007/s11071-021-06581-2","10.1145/3071178.3071336"
"10.1109/ijcnn48605.2020.9207239","10.1016/S0893-6080(97)00011-7"
"10.1016/j.patter.2022.100522","10.3389/fnins.2020.00119"
"10.1016/j.patter.2022.100522","10.1016/S0893-6080(97)00011-7"
"10.1016/j.patter.2022.100522","10.3389/fnins.2017.00682"
"10.1007/s00521-017-3336-6","10.2478/v10006-008-0011-1"
"10.1016/j.neucom.2012.01.046","10.1016/j.neucom.2007.10.020"
"10.1007/978-3-031-20738-9_55","10.1016/S0893-6080(97)00011-7"
"10.1007/978-3-031-20738-9_55","10.3389/fnins.2017.00682"
"10.1109/NEWCAS50681.2021.9462779","10.1109/TNN.2004.832719"
"10.1109/ECOC48923.2020.9333320","10.1016/S0893-6080(97)00011-7"
"10.1109/ACCESS.2020.2984311","10.3389/fnins.2016.00508"
"10.1109/ACCESS.2020.2984311","10.1109/TNNLS.2017.2726060"
"10.1109/ACCESS.2020.2984311","10.1109/TNNLS.2018.2797801"
"10.3389/fninf.2015.00019","10.3109/0954898X.2012.730170"
"10.3389/fninf.2015.00019","10.1162/NECO_a_00123"
"10.1109/TCDS.2016.2636291","10.1109/TNN.2004.832719"
"10.1243/09544054JEM1054","10.1016/S0893-6080(97)00011-7"
"10.3389/fnins.2017.00682","10.1007/s11263-014-0788-3"
"10.3389/fncom.2019.00061","10.3389/fnins.2019.00559"
"10.3389/fncom.2019.00061","10.1109/TNNLS.2017.2726060"
"10.3389/fncom.2019.00061","10.1109/ISCAS.2018.8351295"
"10.3389/fncom.2019.00061","10.3389/fnins.2017.00682"
"10.3389/fncom.2019.00061","10.1016/j.neunet.2017.08.010"
"10.3389/fncom.2019.00061","10.1016/j.neunet.2013.02.003"
"10.3389/fncom.2019.00061","10.1109/JSTSP.2020.2983547"
"10.11999/JEIT221388","10.1016/S0893-6080(97)00011-7"
"10.11999/JEIT221388","10.3389/fnins.2017.00682"
"10.11999/JEIT221388","10.1109/JSSC.2018.2841824"
"10.11999/JEIT221388","10.1016/S0893-6080(97)00011-7"
"10.11999/JEIT221388","10.1109/TNB.2018.2873221"
"10.11999/JEIT221388","10.1016/S0893-6080(97)00011-7"
"10.1109/africon46755.2019.9134053","10.1109/TNNLS.2017.2726060"
"10.1109/africon46755.2019.9134053","10.1109/TNNLS.2018.2797801"
"10.1109/africon46755.2019.9134053","10.1016/j.neunet.2013.02.003"
"10.1007/978-3-030-36718-3_15","10.1007/s11263-014-0788-3"
"10.1007/978-3-030-36718-3_15","10.3389/fnins.2017.00682"
"10.1016/j.neunet.2018.04.002","10.1109/TNN.2004.832719"
"10.1109/ICMLA52953.2021.00132","10.1007/s11263-014-0788-3"
"10.1109/ICMLA52953.2021.00132","10.1016/S0893-6080(97)00011-7"
"10.1109/ICMLA52953.2021.00132","10.3389/fnins.2017.00682"
"10.1016/j.neucom.2023.126773","10.3389/fnins.2020.00119"
"10.1016/j.neucom.2023.126773","10.3389/fnins.2017.00682"
"10.1016/j.neucom.2023.126773","10.1002/mma.6241"
"10.1016/j.neucom.2023.126773","10.1016/j.neucom.2020.05.031"
"10.1162/neco.2009.10-08-885","10.1016/S0893-6080(97)00011-7"
"10.1162/neco.2009.10-08-885","10.1016/j.neucom.2007.08.025"
"10.3389/fnins.2020.590164","10.1007/978-3-030-30425-6_30"
"10.3389/fnins.2020.590164","10.1016/j.neunet.2010.04.009"
"10.1109/IJCNN55064.2022.9892262","10.1109/ISCAS.2018.8351295"
"10.1109/IJCNN55064.2022.9891925","10.1016/j.neucom.2015.07.086"
"10.1109/IJCNN52387.2021.9533514","10.1016/S0893-6080(97)00011-7"
