"paper_id","category","year","keywords","cited_by"
"10.2196/17265","MLAccelerator",2020,"success background networks unprecedented artificial availability representative massive depends processes","0"
"10.1007/978-3-662-58485-9_8","MLAccelerator",2019,"computational specific based performance different approach inference exponential technologies artificial","0"
"10.1088/1361-6641/ac31e2","MLAccelerator",2022,"consumption characteristics experimental demonstrated accelerators processing memristive significantly implementation performance","0"
"10.1109/ScalA49573.2019.00008","MLAccelerator",2019,"precision performance applications accelerators respectively computations accelerating artificial processing i.e.","1"
"10.1038/s41566-023-01233-w","MLAccelerator",2023,"computing compute consumption systems challenges optical operation transmitter","0"
"10.1145/2749469.2750386","MLAccelerator",2015,"processing increasingly systems analysis important particular applicability attention gaining efficiently","12"
"10.1109/HPCA53966.2022.00011","MLAccelerator",2022,"processing bioinformatics accelerating analytic intrusion conventional accelerators improvements leveraging automata","0"
"10.1109/ECTC32696.2021.00204","MLAccelerator",2021,"systems applications efficient development design requires layers computing capabilities computation","0"
"10.1007/978-3-030-93736-2_26","MLAccelerator",2021,"recognition assistive attention sector field health combination personalized systems learning","0"
"10.1109/TED.2020.2992435","MLAccelerator",2020,"systems complexity coefficient computations computing inference resistive physical possible connecting","4"
"10.1145/2897937.2898005","MLAccelerator",2016,"design approximate state computations computing applications systems resilience techniques largely","0"
"10.1002/adma.202107212","MLAccelerator",2022,"functional development materials strategies significant advancing science central society sustaining","0"
"10.1109/ASAP49362.2020.00018","MLAccelerator",2020,"applications multipliers efficient current multiplier blocks designing accelerating artificial solution","2"
"10.1109/ACCESS.2019.2894169","MLAccelerator",2019,"recognition architecture classification processing furthermore significantly current performance applications extraction","1"
"10.1109/HPCA56546.2023.10071024","MLAccelerator",2023,"models efficiency optimizers process processing iterative intensive network resource complex","0"
"10.22215/timreview/1457","MLAccelerator",2021,"companies emerging information identifying developing sectors consuming objective application operating","0"
"10.1109/TCSII.2018.2854759","MLAccelerator",2019,"classification computation computations computing eliminating accessing emerging substantially existing structure","0"
"10.1109/TIM.2020.3046051","MLAccelerator",2021,"methods current applications based different practical problems inevitably environment accelerators","0"
"10.1109/LRA.2023.3287365","MLAccelerator",2023,"propose estimation control perception model performance challenging environment mobility navigating","0"
"10.1109/MSN57253.2022.00061","MLAccelerator",2022,"adversarial architecture demonstrated perturbations processing vulnerable learning certain producing inapplicable","0"
"10.3390/electronics10212724","MLAccelerator",2021,"stability proposed processing design reliability adaptive operation increase technique performance","0"
"10.1109/BigData50022.2020.9377898","MLAccelerator",2020,"embedding coarsening processing performance quality connections networks significant portion social","1"
"10.1145/3304107","MLAccelerator",2019,"implementation precision approach computations demonstrated resistive network perform multiplication particular","0"
"10.1063/5.0062830","MLAccelerator",2021,"nonlinearity optical integrated photonic function activation accelerators application electrical specific","3"
"10.1109/ISVLSI.2018.00143","MLAccelerator",2018,"increasingly accelerators complex demanding requirements applications evaluating manufacturing performance typically","1"
"10.1007/s00034-023-02291-9","MLAccelerator",2023,"adders approximate furthermore design computing processing efficient inherently method consumption","0"
"10.1109/TPDS.2016.2563427","MLAccelerator",2017,"characteristics approach allocation understanding computing relationships applications specific addresses problems","0"
"10.3390/jlpea13030047","MLAccelerator",2023,"implementation efficiency efficient system capability perceptron multilayer framework programmability addition","0"
"10.1109/SOUTHEASTCON45413.2021.9401872","MLAccelerator",2021,"monitoring proposed improvements autocorrelation residual spectral scattering network accuracy particular","1"
"10.3390/fi15010009","MLAccelerator",2023,"framework detection intrusion based heterogeneous artificial networks security crucial increase","0"
"10.1063/1.5040214","MLAccelerator",2018,"science accelerator mission ascertain i.e. potentially comparable existing experimentation scattering","0"
"10.1109/ddecs50862.2020.9095658","MLAccelerator",2020,"compression demonstrate predictive intensively artificial currently models computational typically involved","0"
"10.1109/JETCAS.2022.3171765","MLAccelerator",2022,"performance computation limitations proposing computing applications significant movement computers processing","0"
"10.23919/elinfocom.2019.8706444","MLAccelerator",2019,"processing significant artificial proposed intermediate design circuit serial usually architectures","0"
"10.1109/HiPC56025.2022.00045","MLAccelerator",2022,"information prediction communication inference embeddings structured dimensional predictions aggregating inferences","0"
"10.1109/TCSI.2019.2907488","MLAccelerator",2019,"classification demonstrated networks convolutions terms improvements recognition biologically importance presence","3"
"10.1109/JPROC.2017.2761740","MLAccelerator",2017,"processing considerations applications including recognition artificial networks computational complexity state","117"
"10.1145/3372780.3380846","MLAccelerator",2020,"compute network networks scale elements performance computing special problem structure","4"
"10.1109/TNNLS.2018.2815085","MLAccelerator",2018,"computational coprocessor network different use consistent throughput convolutional processing applications","0"
"10.1109/TSMC.2021.3123136","MLAccelerator",2022,"estimation limited architectures methods based resource provides convolutional networks provide","0"
"10.1103/PRXQuantum.3.020331","MLAccelerator",2022,"simulations dynamics circuits processing function computations accelerators specialized intensive massively","0"
"10.1109/TCAD.2021.3058317","MLAccelerator",2022,"processing computation decomposition implementations promising analysis learning solving compress dimensional","0"
"10.1145/3423136","MLAccelerator",2021,"performance instruction precision implementation applications activation specific efficient classification population","0"
